airport_id,airport_iata,airport_icao,airport_name,airport_city,airport_country,latitude,longitude,affected_date,expiry_date,iscurrent
10284,RGA,SAWE,RIO GRANDE,RIO GRANDE,ARGENTINA,-53.7775,-67.75,2030-12-31T15:04:58,2031-12-31T15:04:58,1
715,CPC,SAZY,AVIADOR CARLOS CAMPOS (NEUQUEN,SAN MARTIN DE LOS ANDES,ARGENTINA,-40.081944,-71.145833,2030-12-31T15:04:58,2031-12-31T15:04:58,1
3441,EHL,SAVB,EL BOLSON,EL BOLSON,ARGENTINA,-41.966667,-71.516667,2030-12-31T15:04:58,2031-12-31T15:04:58,1
446,OES,SAVN,ANTOINE DE SAINT EXUPERY,SAN ANTONIO OESTE,ARGENTINA,-40.783333,-65.1,2030-12-31T15:04:58,2031-12-31T15:04:58,1
10516,BRC,SAZS,S C DE BARILOCHE,S C DE BARILOCHE,ARGENTINA,-41.151111,-71.157778,2030-12-31T15:04:58,2031-12-31T15:04:58,1
8542,NEC,SAZO,NECOCHEA,NECOCHEA,ARGENTINA,-38.483333,-58.816667,2030-12-31T15:04:58,2031-12-31T15:04:58,1
9932,PUD,SAWD,PUERTO DESEADO,PUERTO DESEADO,ARGENTINA,-47.733611,-65.916389,2030-12-31T15:04:58,2031-12-31T15:04:58,1
4287,PRA,SAAP,GEN URQUIZA,PARANA,ARGENTINA,-31.779167,-60.467222,2030-12-31T15:04:58,2031-12-31T15:04:58,1
3484,\N,SADP,EL PALOMAR,BUENOS AIRES,ARGENTINA,-34.606667,-58.6,2030-12-31T15:04:58,2031-12-31T15:04:58,1
8843,\N,SAZX,NUEVE DE JULIO,NUEVE DE JULIO,ARGENTINA,-35.4,-60.9,2030-12-31T15:04:58,2031-12-31T15:04:58,1
10023,\N,SADQ,QUILMES,QUILMES,ARGENTINA,-34.711389,-58.239167,2030-12-31T15:04:58,2031-12-31T15:04:58,1
8252,\N,SADM,MORON,MORON,ARGENTINA,-34.654167,-58.643889,2030-12-31T15:04:58,2031-12-31T15:04:58,1
2160,\N,SACT,CHAMICAL,GOBERNADOR GORDILLO,ARGENTINA,-30.339444,-66.294167,2030-12-31T15:04:58,2031-12-31T15:04:58,1
10281,\N,SAZQ,RIO COLORADO,RIO COLORADO,ARGENTINA,-39,-64.133333,2030-12-31T15:04:58,2031-12-31T15:04:58,1
12228,\N,SANI,TINOGASTA,TINOGASTA,ARGENTINA,-28.05,-67.583333,2030-12-31T15:04:58,2031-12-31T15:04:58,1
2295,\N,SANO,CHILECITO,CHILECITO,ARGENTINA,-29.233333,-67.433333,2030-12-31T15:04:58,2031-12-31T15:04:58,1
527,\N,SACA,AREA DE MATERIAL,CORDOBA,ARGENTINA,-31.442222,-64.257778,2030-12-31T15:04:58,2031-12-31T15:04:58,1
9535,\N,SAZE,PIGUE,PIGUE,ARGENTINA,-37.6,-62.383333,2030-12-31T15:04:58,2031-12-31T15:04:58,1
6519,\N,SAOL,LABOULAYE,LABOULAYE,ARGENTINA,-34.133333,-63.366667,2030-12-31T15:04:58,2031-12-31T15:04:58,1
6487,\N,SAMP,LA PAZ,LA PAZ,ARGENTINA,-30.783333,-59.6,2030-12-31T15:04:58,2031-12-31T15:04:58,1
7640,\N,SADZ,MATANZA,MATANZA,ARGENTINA,-34.733333,-58.5,2030-12-31T15:04:58,2031-12-31T15:04:58,1
1548,\N,SACZ,BRIG D HECTOR EDUARDO RUIZ,CORONEL SUAREZ,ARGENTINA,-37.433333,-61.883333,2030-12-31T15:04:58,2031-12-31T15:04:58,1
7511,\N,SADJ,MARIANO MORENO,MARIANO MORENO,ARGENTINA,-34.563056,-58.790278,2030-12-31T15:04:58,2031-12-31T15:04:58,1
7690,\N,SARI,MAYOR D CARLOS EDUARDO KRAUSE,CATARATAS DEL IGUAZU,ARGENTINA,-25.737222,-54.473333,2030-12-31T15:04:58,2031-12-31T15:04:58,1
8976,\N,SAZF,OLAVARRIA,OLAVARRIA,ARGENTINA,-36.888889,-60.227778,2030-12-31T15:04:58,2031-12-31T15:04:58,1
9966,\N,SAAI,PUNTA INDIO NS,PUNTA INDIO,ARGENTINA,-35.353333,-57.29,2030-12-31T15:04:58,2031-12-31T15:04:58,1
11643,\N,SAOS,STA. ROSA DE CONLARA,VALLE DEL CONLARA,ARGENTINA,-32.384444,-65.185833,2030-12-31T15:04:58,2031-12-31T15:04:58,1
1361,\N,SAZI,BOLIVAR,BOLIVAR,ARGENTINA,-36.2,-61.066667,2030-12-31T15:04:58,2031-12-31T15:04:58,1
3184,\N,SADD,DON TORCUATO,BUENOS AIRES,ARGENTINA,-34.497778,-58.605556,2030-12-31T15:04:58,2031-12-31T15:04:58,1
3654,\N,SACE,ESCUELA DE AVIACION MIL,CORDOBA,ARGENTINA,-31.446667,-64.283333,2030-12-31T15:04:58,2031-12-31T15:04:58,1
4294,\N,SAMA,GENERAL ALVEAR,GENERAL ALVEAR,ARGENTINA,-35.066667,-67.7,2030-12-31T15:04:58,2031-12-31T15:04:58,1
10664,\N,SADF,SAN FERNANDO INTL,SAN FERNANDO,ARGENTINA,-34.452778,-58.588333,2030-12-31T15:04:58,2031-12-31T15:04:58,1
8886,\N,SATO,OBERA,OBERA,ARGENTINA,-27.483333,-55.083333,2030-12-31T15:04:58,2031-12-31T15:04:58,1
2679,\N,SACD,CORONEL OLMEDO,CORONEL OLMEDO,ARGENTINA,-31.483333,-64.15,2030-12-31T15:04:58,2031-12-31T15:04:58,1
12829,\N,SAOR,VILLA REYNOLDS,VILLA REYNOLDS,ARGENTINA,-33.731667,-65.386667,2030-12-31T15:04:58,2031-12-31T15:04:58,1
5788,\N,SAZJ,JUAREZ,JUAREZ,ARGENTINA,-37.7,-59.783333,2030-12-31T15:04:58,2031-12-31T15:04:58,1
4513,\N,SASA,GRAL M M DE GUEMES,SALTA,ARGENTINA,-24.859722,-65.486944,2030-12-31T15:04:58,2031-12-31T15:04:58,1
87,\N,SADS,AEROCLUB ARGENTINO,SAN JUSTO,ARGENTINA,-34.733333,-58.6,2030-12-31T15:04:58,2031-12-31T15:04:58,1
7490,\N,SAOM,MARCOS JUAREZ,MARCOS JUAREZ,ARGENTINA,-32.694444,-62.152778,2030-12-31T15:04:58,2031-12-31T15:04:58,1
593,\N,FHAW,ASCENSION AUX AB,ASCENSION I.,ASCENSION,-7.97,-14.393333,2030-12-31T15:04:58,2031-12-31T15:04:58,1
2681,CWW,YCOR,COROWA,COROWA,AUSTRALIA,-35.99,146.351667,2030-12-31T15:04:58,2031-12-31T15:04:58,1
5494,IVR,YIVL,INVERELL,INVERELL,AUSTRALIA,-29.878056,151.143333,2030-12-31T15:04:58,2031-12-31T15:04:58,1
1590,BME,YBRM,BROOME INTL,BROOME,AUSTRALIA,-17.944722,122.231667,2030-12-31T15:04:58,2031-12-31T15:04:58,1
1970,CVQ,YCAR,CARNARVON,CARNARVON,AUSTRALIA,-24.880556,113.672222,2030-12-31T15:04:58,2031-12-31T15:04:58,1
2791,CKI,YCKI,CROKER I,CROKER I,AUSTRALIA,-11.165278,132.483889,2030-12-31T15:04:58,2031-12-31T15:04:58,1
6404,KNX,YPKU,KUNUNURRA,KUNUNURRA,AUSTRALIA,-15.778056,128.7075,2030-12-31T15:04:58,2031-12-31T15:04:58,1
7856,MIM,YMER,MERIMBULA,MERIMBULA,AUSTRALIA,-36.908611,149.901389,2030-12-31T15:04:58,2031-12-31T15:04:58,1
10256,RCM,YRMD,RICHMOND,RICHMOND,AUSTRALIA,-20.701944,143.114722,2030-12-31T15:04:58,2031-12-31T15:04:58,1
535,GYL,YARG,ARGYLE,ARGYLE,AUSTRALIA,-16.636944,128.451389,2030-12-31T15:04:58,2031-12-31T15:04:58,1
1463,ZBO,YBWN,BOWEN,BOWEN,AUSTRALIA,-20.018333,148.215,2030-12-31T15:04:58,2031-12-31T15:04:58,1
8507,QRM,YNRM,NARROMINE,NARROMINE,AUSTRALIA,-32.215,148.225,2030-12-31T15:04:58,2031-12-31T15:04:58,1
13410,WUD,YWUD,WUDINNA,WUDINNA,AUSTRALIA,-33.043333,135.447222,2030-12-31T15:04:58,2031-12-31T15:04:58,1
5220,HOK,YHOO,HOOKER CREEK,HOOKER CREEK,AUSTRALIA,-18.336667,130.643333,2030-12-31T15:04:58,2031-12-31T15:04:58,1
9313,PKE,YPKS,PARKES,PARKES,AUSTRALIA,-33.131667,148.238333,2030-12-31T15:04:58,2031-12-31T15:04:58,1
13237,WYA,YWHA,WHYALLA,WHYALLA,AUSTRALIA,-33.058889,137.514444,2030-12-31T15:04:58,2031-12-31T15:04:58,1
2507,CUQ,YCOE,COEN,COEN,AUSTRALIA,-13.760833,143.113611,2030-12-31T15:04:58,2031-12-31T15:04:58,1
4462,GOO,YGDI,GOONDIWINDI,GOONDIWINDI,AUSTRALIA,-28.521667,150.32,2030-12-31T15:04:58,2031-12-31T15:04:58,1
9750,PQQ,YPMQ,PORT MACQUARIE,PORT MACQUARIE,AUSTRALIA,-31.435833,152.863333,2030-12-31T15:04:58,2031-12-31T15:04:58,1
10024,ULP,YQLP,QUILPIE,QUILPIE,AUSTRALIA,-26.612222,144.252778,2030-12-31T15:04:58,2031-12-31T15:04:58,1
13234,PPP,YBPN,WHITSUNDAY COAST,PROSERPINE,AUSTRALIA,-20.495,148.552222,2030-12-31T15:04:58,2031-12-31T15:04:58,1
3065,DRB,YDBY,DERBY,DERBY,AUSTRALIA,-17.37,123.660556,2030-12-31T15:04:58,2031-12-31T15:04:58,1
4391,GLT,YGLA,GLADSTONE,GLADSTONE,AUSTRALIA,-23.869722,151.222778,2030-12-31T15:04:58,2031-12-31T15:04:58,1
5313,HGD,YHUG,HUGHENDEN,HUGHENDEN,AUSTRALIA,-20.815,144.225278,2030-12-31T15:04:58,2031-12-31T15:04:58,1
5485,IFL,YIFL,INNISFAIL,INNISFAIL,AUSTRALIA,-17.561667,146.01,2030-12-31T15:04:58,2031-12-31T15:04:58,1
11772,KBY,YKBY,STREAKY BAY,STREAKY BAY,AUSTRALIA,-32.835833,134.292778,2030-12-31T15:04:58,2031-12-31T15:04:58,1
1663,BDB,YBUD,BUNDABERG,BUNDABERG,AUSTRALIA,-24.903889,152.318611,2030-12-31T15:04:58,2031-12-31T15:04:58,1
2468,CNJ,YCCY,CLONCURRY,CLONCURRY,AUSTRALIA,-20.668333,140.505,2030-12-31T15:04:58,2031-12-31T15:04:58,1
4245,GAH,YGAY,GAYNDAH,GAYNDAH,AUSTRALIA,-25.613056,151.627222,2030-12-31T15:04:58,2031-12-31T15:04:58,1
6786,LEA,YPLM,LEARMONTH,LEARMONTH,AUSTRALIA,-22.235556,114.088611,2030-12-31T15:04:58,2031-12-31T15:04:58,1
13371,WOL,YWOL,WOLLONGONG,WOLLONGONG,AUSTRALIA,-34.561111,150.788611,2030-12-31T15:04:58,2031-12-31T15:04:58,1
5232,HTU,YHPN,HOPETOUN,HOPETOUN,AUSTRALIA,-35.715278,142.359722,2030-12-31T15:04:58,2031-12-31T15:04:58,1
6930,LHG,YLRD,LIGHTNING RIDGE,LIGHTNING RIDGE,AUSTRALIA,-29.456667,147.984444,2030-12-31T15:04:58,2031-12-31T15:04:58,1
10356,ROK,YBRK,ROCKHAMPTON,ROCKHAMPTON,AUSTRALIA,-23.381944,150.475278,2030-12-31T15:04:58,2031-12-31T15:04:58,1
7067,LRE,YLRE,LONGREACH,LONGREACH,AUSTRALIA,-23.434167,144.280278,2030-12-31T15:04:58,2031-12-31T15:04:58,1
8763,NSM,YNSM,NORSEMAN,NORSEMAN,AUSTRALIA,-32.208333,121.756667,2030-12-31T15:04:58,2031-12-31T15:04:58,1
9748,PLO,YPLC,PORT LINCOLN,PORT LINCOLN,AUSTRALIA,-34.605278,135.880278,2030-12-31T15:04:58,2031-12-31T15:04:58,1
2835,CMA,YCMU,CUNNAMULLA,CUNNAMULLA,AUSTRALIA,-28.03,145.622222,2030-12-31T15:04:58,2031-12-31T15:04:58,1
3258,DBO,YSDU,DUBBO,DUBBO,AUSTRALIA,-32.216667,148.574722,2030-12-31T15:04:58,2031-12-31T15:04:58,1
4489,GUL,YGLB,GOULBURN,GOULBURN,AUSTRALIA,-34.810278,149.726389,2030-12-31T15:04:58,2031-12-31T15:04:58,1
9018,ONS,YOLW,ONSLOW,ONSLOW,AUSTRALIA,-21.668333,115.113056,2030-12-31T15:04:58,2031-12-31T15:04:58,1
9023,ODD,YOOD,OODNADATTA,OODNADATTA,AUSTRALIA,-27.56,135.445,2030-12-31T15:04:58,2031-12-31T15:04:58,1
9048,RBS,YORB,ORBOST,ORBOST,AUSTRALIA,-37.790278,148.609722,2030-12-31T15:04:58,2031-12-31T15:04:58,1
13078,WAV,YWAV,WAVE HILL,WAVE HILL,AUSTRALIA,-17.395,131.118333,2030-12-31T15:04:58,2031-12-31T15:04:58,1
13160,WWY,YWWL,WEST WYALONG,WEST WYALONG,AUSTRALIA,-33.937222,147.191389,2030-12-31T15:04:58,2031-12-31T15:04:58,1
837,BZD,YBRN,BALRANALD,BALRANALD,AUSTRALIA,-34.623611,143.578333,2030-12-31T15:04:58,2031-12-31T15:04:58,1
2688,CYG,YCRG,CORRYONG,CORRYONG,AUSTRALIA,-36.183333,147.891667,2030-12-31T15:04:58,2031-12-31T15:04:58,1
2744,CWT,YCWR,COWRA,COWRA,AUSTRALIA,-33.845,148.648333,2030-12-31T15:04:58,2031-12-31T15:04:58,1
3901,FLS,YFLI,FLINDERS I,FLINDERS I,AUSTRALIA,-40.091389,147.992778,2030-12-31T15:04:58,2031-12-31T15:04:58,1
4344,GBV,YGIB,GIBB RIVER,GIBB RIVER,AUSTRALIA,-16.423611,126.444444,2030-12-31T15:04:58,2031-12-31T15:04:58,1
7599,MBH,YMYB,MARYBOROUGH,MARYBOROUGH,AUSTRALIA,-25.513333,152.715,2030-12-31T15:04:58,2031-12-31T15:04:58,1
1568,BHQ,YBHI,BROKEN HILL,BROKEN HILL,AUSTRALIA,-32.001389,141.471667,2030-12-31T15:04:58,2031-12-31T15:04:58,1
7029,IRG,YLHR,LOCKHART RIVER,LOCKHART RIVER,AUSTRALIA,-12.786944,143.304722,2030-12-31T15:04:58,2031-12-31T15:04:58,1
8936,OPI,YOEN,OENPELLI,OENPELLI,AUSTRALIA,-12.325278,133.005556,2030-12-31T15:04:58,2031-12-31T15:04:58,1
12016,XTO,YTAM,TAROOM,TAROOM,AUSTRALIA,-25.801944,149.899444,2030-12-31T15:04:58,2031-12-31T15:04:58,1
13293,NTL,YWLM,WILLIAMTOWN MILITARY,NEWCASTLE,AUSTRALIA,-32.796389,151.833333,2030-12-31T15:04:58,2031-12-31T15:04:58,1
2503,CCK,YPCC,COCOS I INTL,COCOS I,AUSTRALIA,-12.188333,96.833889,2030-12-31T15:04:58,2031-12-31T15:04:58,1
2639,OOM,YCOM,COOMA-SNOWY MOUNTAINS,COOMA-SNOWY MOUNTAINS,AUSTRALIA,-36.296667,148.973333,2030-12-31T15:04:58,2031-12-31T15:04:58,1
5959,KRB,YKMB,KARUMBA,KARUMBA,AUSTRALIA,-17.455833,140.830278,2030-12-31T15:04:58,2031-12-31T15:04:58,1
8338,ISA,YBMA,MT ISA,MT ISA,AUSTRALIA,-20.663889,139.488611,2030-12-31T15:04:58,2031-12-31T15:04:58,1
11763,SRN,YSRN,STRAHAN,STRAHAN,AUSTRALIA,-42.155,145.291667,2030-12-31T15:04:58,2031-12-31T15:04:58,1
970,BRT,YBTI,BATHURST I,BATHURST I,AUSTRALIA,-11.769167,130.619722,2030-12-31T15:04:58,2031-12-31T15:04:58,1
7439,MJP,YMJM,MANJIMUP,MANJIMUP,AUSTRALIA,-34.265278,116.140278,2030-12-31T15:04:58,2031-12-31T15:04:58,1
9282,PBO,YPBO,PARABURDOO,PARABURDOO,AUSTRALIA,-23.171111,117.745278,2030-12-31T15:04:58,2031-12-31T15:04:58,1
12076,TEF,YTEF,TELFER,TELFER,AUSTRALIA,-21.715,122.228611,2030-12-31T15:04:58,2031-12-31T15:04:58,1
2087,CED,YCDU,CEDUNA,CEDUNA,AUSTRALIA,-32.130556,133.709722,2030-12-31T15:04:58,2031-12-31T15:04:58,1
3308,DYA,YDYS,DYSART,DYSART,AUSTRALIA,-22.622222,148.363889,2030-12-31T15:04:58,2031-12-31T15:04:58,1
4844,HLT,YHML,HAMILTON AERO,HAMILTON,AUSTRALIA,-37.648889,142.065278,2030-12-31T15:04:58,2031-12-31T15:04:58,1
5956,KTA,YPKA,KARRATHA,KARRATHA,AUSTRALIA,-20.712222,116.773333,2030-12-31T15:04:58,2031-12-31T15:04:58,1
13008,WKB,YWKB,WARRACKNABEAL,WARRACKNABEAL,AUSTRALIA,-36.321111,142.419444,2030-12-31T15:04:58,2031-12-31T15:04:58,1
13103,WEI,YBWP,WEIPA,WEIPA,AUSTRALIA,-12.678611,141.925278,2030-12-31T15:04:58,2031-12-31T15:04:58,1
2485,CAZ,YCBA,COBAR,COBAR,AUSTRALIA,-31.538333,145.793889,2030-12-31T15:04:58,2031-12-31T15:04:58,1
11380,SNB,YSNB,SNAKE BAY,SNAKE BAY,AUSTRALIA,-11.418333,130.648333,2030-12-31T15:04:58,2031-12-31T15:04:58,1
797,BSJ,YBNS,BAIRNSDALE,BAIRNSDALE,AUSTRALIA,-37.8875,147.567778,2030-12-31T15:04:58,2031-12-31T15:04:58,1
1808,CDU,YSCN,CAMDEN,CAMDEN,AUSTRALIA,-34.040278,150.687222,2030-12-31T15:04:58,2031-12-31T15:04:58,1
3886,FIZ,YFTZ,FITZROY CROSSING,FITZROY CROSSING,AUSTRALIA,-18.181944,125.558611,2030-12-31T15:04:58,2031-12-31T15:04:58,1
5482,ABM,YBAM,INJINOO,BAMAGA,AUSTRALIA,-10.95,142.46,2030-12-31T15:04:58,2031-12-31T15:04:58,1
12930,WGA,YSWG,WAGGA WAGGA,WAGGA WAGGA,AUSTRALIA,-35.165278,147.466389,2030-12-31T15:04:58,2031-12-31T15:04:58,1
1098,BLN,YBLA,BENALLA,BENALLA,AUSTRALIA,-36.551944,146.006667,2030-12-31T15:04:58,2031-12-31T15:04:58,1
1661,BUY,YBUN,BUNBURY,BUNBURY,AUSTRALIA,-33.378056,115.676944,2030-12-31T15:04:58,2031-12-31T15:04:58,1
1757,CNS,YBCS,CAIRNS INTL,CAIRNS,AUSTRALIA,-16.885833,145.755278,2030-12-31T15:04:58,2031-12-31T15:04:58,1
4492,GOV,YPGV,GOVE,GOVE,AUSTRALIA,-12.273889,136.823889,2030-12-31T15:04:58,2031-12-31T15:04:58,1
8755,NLK,YSNF,NORFOLK ISLAND INTL,NORFOLK I,AUSTRALIA,-29.0425,167.938056,2030-12-31T15:04:58,2031-12-31T15:04:58,1
9755,PPI,YPIR,PORT PIRIE,PORT PIRIE,AUSTRALIA,-33.238889,137.995,2030-12-31T15:04:58,2031-12-31T15:04:58,1
2515,CFS,YSCH,COFFS HARBOUR,COFFS HARBOUR,AUSTRALIA,-30.320556,153.116389,2030-12-31T15:04:58,2031-12-31T15:04:58,1
3203,DMD,YDMG,DOOMADGEE,DOOMADGEE,AUSTRALIA,-17.940278,138.821667,2030-12-31T15:04:58,2031-12-31T15:04:58,1
4397,GLI,YGLI,GLEN INNES,GLEN INNES,AUSTRALIA,-29.673333,151.688333,2030-12-31T15:04:58,2031-12-31T15:04:58,1
4845,HTI,YBHM,HAMILTON I.,HAMILTON I,AUSTRALIA,-20.358056,148.951667,2030-12-31T15:04:58,2031-12-31T15:04:58,1
7373,XMC,YMCO,MALLACOOTA,MALLACOOTA,AUSTRALIA,-37.598889,149.720833,2030-12-31T15:04:58,2031-12-31T15:04:58,1
9043,OAG,YORG,ORANGE,ORANGE,AUSTRALIA,-33.381667,149.133333,2030-12-31T15:04:58,2031-12-31T15:04:58,1
11589,SGO,YSGE,ST GEORGE,ST GEORGE,AUSTRALIA,-28.049722,148.595278,2030-12-31T15:04:58,2031-12-31T15:04:58,1
13020,WMB,YWBL,WARRNAMBOOL,WARRNAMBOOL,AUSTRALIA,-38.291944,142.453333,2030-12-31T15:04:58,2031-12-31T15:04:58,1
290,ABH,YAPH,ALPHA,ALPHA,AUSTRALIA,-23.646111,146.583611,2030-12-31T15:04:58,2031-12-31T15:04:58,1
1039,BEU,YBIE,BEDOURIE,BEDOURIE,AUSTRALIA,-24.346111,139.460278,2030-12-31T15:04:58,2031-12-31T15:04:58,1
1452,BRK,YBKE,BOURKE,BOURKE,AUSTRALIA,-30.039167,145.951667,2030-12-31T15:04:58,2031-12-31T15:04:58,1
4210,GPN,YGPT,GARDEN POINT,GARDEN POINT,AUSTRALIA,-11.399167,130.425278,2030-12-31T15:04:58,2031-12-31T15:04:58,1
4740,GUH,YGDH,GUNNEDAH,GUNNEDAH,AUSTRALIA,-30.961111,150.250556,2030-12-31T15:04:58,2031-12-31T15:04:58,1
11476,SQC,YSCR,SOUTHERN CROSS,SOUTHERN CROSS,AUSTRALIA,-31.241667,119.358333,2030-12-31T15:04:58,2031-12-31T15:04:58,1
13345,WIN,YWTN,WINTON,WINTON,AUSTRALIA,-22.356944,143.0825,2030-12-31T15:04:58,2031-12-31T15:04:58,1
5149,HBA,YMHB,HOBART,HOBART,AUSTRALIA,-42.836111,147.510278,2030-12-31T15:04:58,2031-12-31T15:04:58,1
7975,MLR,YMCT,MILLICENT,MILLICENT,AUSTRALIA,-37.583611,140.366111,2030-12-31T15:04:58,2031-12-31T15:04:58,1
8761,NTN,YNTN,NORMANTON,NORMANTON,AUSTRALIA,-17.666667,141.07,2030-12-31T15:04:58,2031-12-31T15:04:58,1
13421,WYN,YWYM,WYNDHAM,WYNDHAM,AUSTRALIA,-15.511389,128.153056,2030-12-31T15:04:58,2031-12-31T15:04:58,1
1538,BWQ,YBRW,BREWARRINA,BREWARRINA,AUSTRALIA,-29.973889,146.816667,2030-12-31T15:04:58,2031-12-31T15:04:58,1
2636,CLH,YCAH,COOLAH,COOLAH,AUSTRALIA,-31.773333,149.61,2030-12-31T15:04:58,2031-12-31T15:04:58,1
3083,DPO,YDPO,DEVONPORT,DEVONPORT,AUSTRALIA,-41.169722,146.430278,2030-12-31T15:04:58,2031-12-31T15:04:58,1
4324,GET,YGEL,GERALDTON,GERALDTON,AUSTRALIA,-28.796111,114.7075,2030-12-31T15:04:58,2031-12-31T15:04:58,1
6730,LVO,YLTN,LAVERTON,LAVERTON,AUSTRALIA,-28.613611,122.423889,2030-12-31T15:04:58,2031-12-31T15:04:58,1
8505,NAA,YNBR,NARRABRI,NARRABRI,AUSTRALIA,-30.319167,149.827222,2030-12-31T15:04:58,2031-12-31T15:04:58,1
2311,CCL,YCCA,CHINCHILLA,CHINCHILLA,AUSTRALIA,-26.775,150.616667,2030-12-31T15:04:58,2031-12-31T15:04:58,1
2635,CTN,YCKN,COOKTOWN,COOKTOWN,AUSTRALIA,-15.444722,145.184444,2030-12-31T15:04:58,2031-12-31T15:04:58,1
8247,ONG,YMTI,MORNINGTON I.,MORNINGTON I,AUSTRALIA,-16.6625,139.178056,2030-12-31T15:04:58,2031-12-31T15:04:58,1
11595,HLS,YSTH,ST HELENS,ST HELENS,AUSTRALIA,-41.336667,148.281944,2030-12-31T15:04:58,2031-12-31T15:04:58,1
897,BCI,YBAR,BARCALDINE,BARCALDINE,AUSTRALIA,-23.565,145.306667,2030-12-31T15:04:58,2031-12-31T15:04:58,1
3514,ELC,YELD,ELCHO I,ELCHO I,AUSTRALIA,-12.019444,135.570556,2030-12-31T15:04:58,2031-12-31T15:04:58,1
3660,EPR,YESP,ESPERANCE,ESPERANCE,AUSTRALIA,-33.684444,121.822778,2030-12-31T15:04:58,2031-12-31T15:04:58,1
5590,JAB,YJAB,JABIRU,JABIRU,AUSTRALIA,-12.658333,132.893056,2030-12-31T15:04:58,2031-12-31T15:04:58,1
6854,LNO,YLEO,LEONORA,LEONORA,AUSTRALIA,-28.878056,121.314722,2030-12-31T15:04:58,2031-12-31T15:04:58,1
12082,TEM,YTEM,TEMORA,TEMORA,AUSTRALIA,-34.421389,147.511667,2030-12-31T15:04:58,2031-12-31T15:04:58,1
12989,WGT,YWGT,WANGARATTA,WANGARATTA,AUSTRALIA,-36.415833,146.306944,2030-12-31T15:04:58,2031-12-31T15:04:58,1
724,AYQ,YAYE,AYERS ROCK (CONNELLAN),AYERS ROCK,AUSTRALIA,-25.186111,130.975556,2030-12-31T15:04:58,2031-12-31T15:04:58,1
4666,GTE,YGTE,GROOTE EYLANDT,GROOTE EYLANDT,AUSTRALIA,-13.975,136.46,2030-12-31T15:04:58,2031-12-31T15:04:58,1
5084,HVB,YHBA,HERVEY BAY,HERVEY BAY,AUSTRALIA,-25.318333,152.88,2030-12-31T15:04:58,2031-12-31T15:04:58,1
9002,OLP,YOLD,OLYMPIC DAM,OLYMPIC DAM,AUSTRALIA,-30.485,136.876667,2030-12-31T15:04:58,2031-12-31T15:04:58,1
9730,PUG,YPAG,PORT AUGUSTA,PORT AUGUSTA,AUSTRALIA,-32.506944,137.716667,2030-12-31T15:04:58,2031-12-31T15:04:58,1
10032,UIR,YQDI,QUIRINDI,QUIRINDI,AUSTRALIA,-31.490556,150.513889,2030-12-31T15:04:58,2031-12-31T15:04:58,1
10336,RBC,YROI,ROBINVALE,ROBINVALE,AUSTRALIA,-34.650556,142.782778,2030-12-31T15:04:58,2031-12-31T15:04:58,1
4435,OOL,YBCG,GOLD COAST,COOLANGATTA,AUSTRALIA,-28.164444,153.504722,2030-12-31T15:04:58,2031-12-31T15:04:58,1
7254,MKY,YBMK,MACKAY,MACKAY,AUSTRALIA,-21.171667,149.179722,2030-12-31T15:04:58,2031-12-31T15:04:58,1
8836,NOA,YSNW,NOWRA MILITARY,NOWRA,AUSTRALIA,-34.948889,150.536944,2030-12-31T15:04:58,2031-12-31T15:04:58,1
12132,THG,YTNG,THANGOOL,THANGOOL,AUSTRALIA,-24.493889,150.576111,2030-12-31T15:04:58,2031-12-31T15:04:58,1
2740,CCW,YCWL,COWELL,COWELL,AUSTRALIA,-33.667222,136.891667,2030-12-31T15:04:58,2031-12-31T15:04:58,1
5797,JCK,YJLC,JULIA CREEK,JULIA CREEK,AUSTRALIA,-20.668333,141.721667,2030-12-31T15:04:58,2031-12-31T15:04:58,1
6826,LER,YLST,LEINSTER,LEINSTER,AUSTRALIA,-27.843333,120.703333,2030-12-31T15:04:58,2031-12-31T15:04:58,1
9454,PER,YPPH,PERTH INTL,PERTH,AUSTRALIA,-31.940278,115.966944,2030-12-31T15:04:58,2031-12-31T15:04:58,1
12193,TYB,YTIB,TIBOOBURRA,TIBOOBURRA,AUSTRALIA,-29.451667,142.058333,2030-12-31T15:04:58,2031-12-31T15:04:58,1
386,ADO,YAMK,ANDAMOOKA,ANDAMOOKA,AUSTRALIA,-30.437778,137.137222,2030-12-31T15:04:58,2031-12-31T15:04:58,1
6574,LEL,YLEV,LAKE EVELLA,LAKE EVELLA,AUSTRALIA,-12.498889,135.805833,2030-12-31T15:04:58,2031-12-31T15:04:58,1
10966,NSO,YSCO,SCONE,SCONE,AUSTRALIA,-32.038333,150.831667,2030-12-31T15:04:58,2031-12-31T15:04:58,1
12093,TCA,YTNK,TENNANT CREEK,TENNANT CREEK,AUSTRALIA,-19.635833,134.181944,2030-12-31T15:04:58,2031-12-31T15:04:58,1
12965,WGE,YWLG,WALGETT,WALGETT,AUSTRALIA,-30.033333,148.125,2030-12-31T15:04:58,2031-12-31T15:04:58,1
2029,CSI,YCAS,CASINO,CASINO,AUSTRALIA,-28.882778,153.066944,2030-12-31T15:04:58,2031-12-31T15:04:58,1
7077,LDH,YLHI,LORD HOWE ISLAND,LORD HOWE ISLAND,AUSTRALIA,-31.538333,159.077222,2030-12-31T15:04:58,2031-12-31T15:04:58,1
