airport_id,iata,icao,name
7539,MZZ,KMZZ,MARION MUN
7544,MQU,SKQU,MARIQUITA
7545,CUM,SVCU,MARISCAL ANTONIO JOSE DE SUCRE
7547,CUE,SECU,MARISCAL LAMAR
7548,\N,SVBS,MARISCAL SUCRE AB
7549,UIO,SEQU,MARISCAL SUCRE INTL
7550,\N,LGRD,MARITSA
7551,ADJ,OJAM,MARKA INTL
7552,\N,GAMA,MARKALA
7554,\N,CNU8,MARKHAM
7556,\N,KMKV,MARKSVILLE MUN
7557,BTN,KBBP,MARLBORO CO-AVENT
7562,OMM,OONR,MARMUL
7564,WMN,FMNR,MAROANTSETRA
7565,MCY,YBMC,MAROOCHYDORE/ SUNSHINE COAST
7566,\N,FKKA,MAROUA VILLE
7567,\N,FQMR,MARRUPA
7568,RMF,HEMA,MARSA ALAM INTL
7569,LMQ,HLMB,MARSA BREGA S-21
7570,RBT,HKMB,MARSABIT
7571,MRS,LFML,MARSEILLE/ PROVENCE
7572,MHH,MYAM,MARSH HARBOUR
7573,FRI,KFRI,MARSHALL AAF
7577,MAJ,PKMJ,MARSHALL IS INTL
7578,MHL,KMHL,MARSHALL MEML MUN
7579,MML,KMML,MARSHALL MUN-RYAN
7581,MIW,KMIW,MARSHALLTOWN MUN
7582,MFI,KMFI,MARSHFIELD MUN
7584,\N,SBMT,MARTE
7585,MVY,KMVY,MARTHA'S VINEYARD
7587,\N,KMCZ,MARTIN CO
7589,MTN,KMTN,MARTIN STATE
7592,\N,LZMA,MARTIN
7593,MDA,KMDA,MARTINDALE AAF
7594,\N,EFMP,MARTINIISKONPALO
7596,MUR,WBGM,MARUDI
7597,MYP,UTAM,MARY
7598,\N,YMBU,MARYBOROUGH
7599,MBH,YMYB,MARYBOROUGH
7601,YMH,CYMH,MARYS HARBOUR
7602,\N,KMYZ,MARYSVILLE MUN
7603,\N,KEVU,MARYVILLE MEML
7604,\N,LIPM,MARZAGLIA
7606,XMI,HTMI,MASASI
7607,MBT,RPVJ,MASBATE
7608,\N,CSK3,MASCOUCHE
7609,MSM,FZCV,MASI-MANIMBA
7610,KCU,HUMI,MASINDI
7611,\N,EPKA,MASLOW
7612,MCW,KMCW,MASON CITY MUN
7615,LDM,KLDM,MASON CO
7616,\N,KTEW,MASON JEWETT
7618,MSW,HHMS,MASSAWA
7619,MSS,KMSS,MASSENA INTL-RICHARDS
7621,ZMT,CZMT,MASSET
7624,MZX,HAML,MASSLO
7625,MRO,NZMS,MASTERTON
7626,MVZ,FVMV,MASVINGO
7627,\N,HTMC,MASWA
7633,SLM,LESA,MATACAN
7634,MAT,FZAM,MATADI-TSHIMPI
7635,YNM,CYNM,MATAGAMI
7636,\N,NTGV,MATAIVA
7637,MTA,NZMA,MATAMATA
7639,YME,CYME,MATANE
7640,\N,SADZ,MATANZA
7641,\N,NZAG,MATARANGI
7642,IPC,SCIP,MATAVERI INTL
7643,PEI,SKPE,MATECANA
7644,\N,NFNM,MATEI
7645,MHR,KMHR,MATHER
7646,\N,CJT2,MATHESON ISLAND
7648,\N,GA27,MATHIS
7649,MTS,FDMS,MATSAPHA INTL
7650,\N,RCMT,MATSU
7651,MMJ,RJAF,MATSUMOTO
7652,\N,RJST,MATSUSHIMA AERO
7653,MYJ,RJOM,MATSUYAMA
7654,\N,LIDT,MATTARELLO
7656,\N,EDMN,MATTSIES
7657,MUN,SVMT,MATURIN INTL
7658,WGP,WRRW,MAU HAU
7659,\N,EBTY,MAUBRAY
7660,MBZ,SWMW,MAUES
7661,\N,NZUA,MAUI A
7662,\N,NZUB,MAUI B
7663,\N,LFJB,MAULEON
7664,MUB,FBMN,MAUN
7665,CER,LFRC,MAUPERTUS
7666,\N,NTTP,MAUPITI
7667,MRU,FIMP,MAURITIUS INTL
7668,MRC,KMRC,MAURY CO
7670,\N,LOSM,MAUTERNDORF
7672,\N,FCMA,MAVINZA
7673,MNU,VYMM,MAWLAMYINE
7674,AVI,MUCA,MAXIMO GOMEZ INTL
7676,MXF,KMXF,MAXWELL AFB
7680,MYG,MYMM,MAYAGUANA
7681,BZV,FCBB,MAYA-MAYA
7682,\N,LOKM,MAYERHOFEN
7683,\N,CEV5,MAYERTHORPE
7687,\N,URKM,MAYKOP
7688,YMA,CYMA,MAYO
7689,STD,SVSO,MAYOR BUENAVENTURA VIVAS INTL*
7690,\N,SARI,MAYOR D CARLOS EDUARDO KRAUSE
7691,NRB,KNRB,MAYPORT NS ADM DAVID L. MCDO*
7692,MYB,FOOY,MAYUMBA
7695,\N,FLMZ,MAZABUKA
7696,MZR,OAMS,MAZAR
7697,SNW,VYTD,MAZIN
7699,MDK,FZEA,MBANDAKA
7701,SSY,FNBC,M'BANZA CONGO
7702,MBQ,HUMA,MBARARA
7703,MBI,HTMB,MBEYA
7704,MBC,FOGG,MBIGOU
7705,\N,FZUI,MBOIE
7706,MKI,FEFB,M'BOKI
7707,\N,FZBT,MBOLIASA
7708,MBS,KMBS,MBS INTL
7709,MJM,FZWA,MBUJI-MAYI
7710,MLC,KMLC,MC ALESTER REGL
7711,MFE,KMFE,MC ALLEN MILLER INTL
7713,\N,CAV4,MC BRIDE
7714,MYL,KMYL,MC CALL
7717,LAS,KLAS,MC CARRAN INTL
7721,TCM,KTCM,MC CHORD AFB
7722,MCC,KMCC,MC CLELLAN
7723,CLD,KCRQ,MC CLELLAN-PALOMAR
7725,MCB,KMCB,MC COMB-PIKE CO-LEWIS
7726,IAB,KIAB,MC CONNELL AFB
7727,MCK,KMCK,MC COOK MUN
7734,\N,CFC8,MC DONALD'S FARM
7736,MMT,KMMT,MC ENTIRE ANGS
7739,TYS,KTYS,MC GHEE TYSON
7741,MCG,PAMC,MC GRATH
7742,\N,KPWG,MC GREGOR EXECUTIVE
7743,WRI,KWRI,MC GUIRE AFB
7745,MKL,KMKL,MC KELLAR-SIPES REGL
7748,MCL,PAIN,MC KINLEY NATL PARK
7750,\N,KTKI,MC KINNEY MUN
7751,SSI,KSSI,MC KINNON
7754,MMI,KMMI,MC MINN CO
7756,\N,KMMV,MC MINNVILLE MUN
7757,CEC,KCEC,MC NAMARA
7758,SLE,KSLE,MC NARY
7759,MPR,KMPR,MC PHERSON
7760,\N,CFP4,MC QUESTEN
7763,\N,YMHU,MCARTHUR RIVER MINE
7764,\N,FWMC,MCHINJI
7765,\N,CFL2,MCNEILL PETROCAN
7767,\N,KMEJ,MEADE MUN
7771,YLJ,CYLJ,MEADOW LAKE
7772,BFL,KBFL,MEADOWS
7773,\N,KAVC,MECKLENBURG-BRUNSWICK REGL
7777,\N,SSMD,MEDIANEIRA
7779,YXH,CYXH,MEDICINE HAT
7782,RYN,LFCY,MEDIS
7783,\N,LKCM,MEDLANKY
7785,MKR,YMEK,MEEKATHARRA
7786,\N,KEEO,MEEKER
7787,TLR,KTLR,MEFFORD
7788,\N,CSL4,MEGANTIC
7789,\N,LGMG,MEGARA ARMY
7790,KVA,LGKV,MEGAS ALEXANDROS
7791,MVV,LFHM,MEGEVE
7792,\N,LLMG,MEGGIDO MIL
7793,MEY,VNMG,MEGHAULI
7794,MEH,ENMH,MEHAMN
7795,THR,OIII,MEHRABAD INTL
7796,CGX,KCGX,MEIGS
7797,\N,VYML,MEIKTILA
7798,HAK,ZJHK,MEILAN
7799,\N,EDKZ,MEINERZHAGEN
7800,\N,FXMU,MEJAMETALANA AB
7801,MKB,FOOE,MEKAMBO
7802,MKS,HAMA,MEKANE SALAM
7803,MYU,PAMY,MEKORYUK
7804,MLB,KMLB,MELBOURNE INTL
7805,MEL,YMML,MELBOURNE INTL
7808,\N,CJZ3,MELFORT
7809,MLN,GEML,MELILLA
7810,\N,EDXG,MELLE-GRONEGAU
7811,QID,SNVI,MELLO VIANA
7813,\N,TDPD,MELVILLE HALL
7814,\N,CJV9,MELVILLE MUN
7816,MMB,RJCM,MEMANBETSU
7817,QOX,ETSM,MEMMINGEN AB
7818,MEM,KMEM,MEMPHIS INTL
7822,\N,GAMK,MENAKA
7823,RAK,GMMX,MENARA
7825,\N,EDLA,MENDEN
7826,MDU,AYMN,MENDI
7827,NDM,HAMN,MENDI
7828,\N,ETHM,MENDIG ARMY
7830,\N,EDTM,MENGEN-HOHENTENGEN
7831,\N,EDVG,MENGERINGHAUSEN
7832,\N,EFME,MENKIJARVI
7833,MNM,KMNM,MENOMINEE-MARINETTE TWIN CO
7835,SPP,FNME,MENONGUE
7836,MAH,LEMH,MENORCA
7837,\N,FZEP,MENTOLE
7840,\N,ETWM,MEPPEN
7841,MCE,KMCE,MERCED MUN/ MACREADY
7843,MDX,SATM,MERCEDES
7844,PSE,TJPS,MERCEDITA
7845,\N,KHZE,MERCER CO REGL
7847,BLF,KBLF,MERCER CO
7848,\N,NZME,MERCER
7849,\N,LFFV,MEREAU
7851,MFX,LFKX,MERIBEL
7852,\N,KMMK,MERIDEN MARKHAM MUN
7853,\N,KNMM,MERIDIAN NAS
7854,BOD,LFBD,MERIGNAC
7856,MIM,YMER,MERIMBULA
7857,\N,KSCD,MERKEL SYLACAUGA MUN
7859,MWE,HSMR,MEROWE
7860,RRL,KRRL,MERRILL MUN
7861,MRI,PAMR,MERRILL
7862,COI,KCOI,MERRITT ISLAND
7863,YMB,CAD5,MERRITT
7864,\N,YXMW,MERRIWA HOSPITAL
7865,\N,EGDW,MERRYFIELD NAVY
7867,MUH,HEMM,MERSA MATRUH
7868,\N,EDAM,MERSEBURG
7869,\N,LFAE,MERS-LE-TREPORT
7870,\N,SWRU,MERURI
7871,\N,EDKA,MERZBRUCK
7872,MZH,LTAP,MERZIFON AB
7873,KIC,KKIC,MESA DEL REY
7874,\N,KHQZ,MESQUITE METRO
7876,\N,HLML,MESSLA
7877,\N,RJDM,METABARU
7878,TDZ,KTDZ,METCALF
7879,ETE,HAMM,METEMA
7881,OAK,KOAK,METRO OAKLAND INTL
7883,PMX,KPMX,METROPOLITAN
7884,\N,SVMP,METROPOLITANO INTL
7885,CEV,KCEV,METTEL
7886,\N,KMHP,METTER MUN
7887,ETZ,LFJL,METZ-NANCY/ LORRAINE
7888,VNE,LFRV,MEUCON
7889,\N,KLXY,MEXIA-LIMESTONE CO
7892,\N,LFHC,MEXIMIEUX
7893,\N,LFSC,MEYENHEIM AB
7895,NCY,LFLP,MEYTHET
7896,MFU,FLMF,MFUWE
7897,\N,FVGM,MHANGURA
7898,\N,FDMH,MHLUME
7900,MIA,KMIA,MIAMI INTL
7901,MIO,KMIO,MIAMI MUN
7902,OXD,KOXD,MIAMI UNIVERSITY
7904,ZVA,FMMN,MIANDRIVAZO
7906,DPG,KDPG,MICHAEL AAF
7908,\N,EPOM,MICHALKOW
7909,\N,LOLM,MICHELDORF
7910,\N,EDFO,MICHELSTADT
7911,MGC,KMGC,MICHIGAN CITY MUN
7914,GLH,KGLH,MID DELTA REGL
7920,\N,FAMB,MIDDELBURG
7921,\N,FAMC,MIDDELBURG
7922,\N,EHMZ,MIDDEN-ZEELAND
7924,MCN,KMCN,MIDDLE GEORGIA REGL
7926,\N,CCB2,MIDDLE STEWIACKE
7927,\N,EGVP,MIDDLE WALLOP ARMY
7931,MDO,PAMD,MIDDLETON I
7932,\N,KGZH,MIDDLETON
7934,MAF,KMAF,MIDLAND INTL
7935,\N,CYEE,MIDLAND/ HURONIA
7936,MDD,KMDD,MIDLAND
7937,PSB,KPSB,MID-STATE
7940,\N,CBA4,MIDWAY
7941,\N,CBM6,MIDWAY
7942,\N,EPML,MIELEC
7943,RED,KRVL,MIFFLIN CO
7945,\N,UUEM,MIGALOVO
7946,\N,LILR,MIGLIARO
7948,YGJ,RJOH,MIHO AERO
7950,MIK,EFMI,MIKKELI
7951,JMK,LGMK,MIKONOS
7952,\N,LKMI,MIKULOVICE
7955,MHZ,EGUN,MILDENHALL AB
7956,MQL,YMIA,MILDURA
7957,\N,CBK7,MILE 422 (ALASKA HIGHWAY)
7958,MLF,KMLF,MILFORD MUN
7959,MFN,NZMF,MILFORD SOUND
7960,MGT,YMGB,MILINGIMBI
7961,\N,CEW5,MILK RIVER
7962,MIQ,KMLE,MILLARD MUN
7965,\N,KRYM,MILLER AAF
7968,\N,KMKA,MILLER MUN
7972,MJX,KMJX,MILLER
7973,VTN,KVTN,MILLER
7975,MLR,YMCT,MILLICENT
7976,\N,FLKW,MILLIKEN
7977,NQA,KNQA,MILLINGTON MUN
7978,MLT,KMLT,MILLINOCKET MUN
7980,MIV,KMIV,MILLVILLE MUN
7982,MLO,LGML,MILOS
7983,\N,LFCZ,MIMIZAN
7984,\N,SNMI,MINA CARAIBA
7987,\N,SBMC,MINACU
7988,\N,RJAM,MINAMI TORISHIMA
7989,\N,SPOR,MINAS BUENAVENTURA
7990,MTT,MMMT,MINATITLAN
7991,MHM,PAMH,MINCHUMINA
7992,MEV,KMEV,MINDEN-TAHOE
7994,\N,SWME,MINEIROS
7998,MWL,KMWL,MINERAL WELLS
7999,MRV,URMM,MINERALNYYE VODY
8000,SJC,KSJC,MINETA SAN JOSE INTL
8002,\N,YMIJ,MINJILANG
8004,MXJ,DNMN,MINNA
8006,MSP,KMSP,MINNEAPOLIS-ST PAUL INTL
8008,MIN,YMPA,MINNIPA
8009,MIB,KMIB,MINOT AFB
8010,MOT,KMOT,MINOT INTL
8011,MHP,UMMM,MINSK-1
8012,MSQ,UMMS,MINSK-2
8015,MVX,FOGV,MINVOUL
8016,MQC,LFVM,MIQUELON
8017,MFS,SKMF,MIRAFLORES
8018,NKX,KNKX,MIRAMAR MCAS/ MITSCHER
8020,YCH,CYCH,MIRAMICHI
8021,\N,LPMI,MIRANDELA
8022,\N,SDMH,MIRASSOL APT
8023,EPL,LFSG,MIRECOURT
8024,MYY,WBGR,MIRI
8025,MJZ,UERR,MIRNY
8027,MSJ,RJSM,MISAWA AB
8029,MIS,AYMS,MISIMA
8031,LVM,KLVM,MISSION
8032,\N,KCHQ,MISSISSIPPI CO
8033,MSO,KMSO,MISSOULA INTL
8034,MHE,KMHE,MITCHELL MUN
8035,HNC,KHSE,MITCHELL
8036,\N,NCMR,MITIARO/ NUKUROA
8037,MJI,HLLM,MITIGA
8038,\N,FZQV,MITWABA
8039,MZC,FOOM,MITZIC
8040,MIP,LLMR,MITZPE-RAMON
8041,MYE,RJTQ,MIYAKE
8042,MMY,ROMY,MIYAKO
8043,KMI,RJFM,MIYAZAKI
8044,MTF,HAMT,MIZAN TEFERI
8045,\N,FLMK,MKUSHI
8046,\N,FAMU,MKUZI
8047,\N,LKMB,MLADA BOLESLAV
8048,\N,LKMH,MNICHOVO HRADISTE
8049,MGX,FOGI,MOABI
8050,MFF,FOOD,MOANDA
8051,\N,FZDO,MOANZA
8052,BDV,FZRB,MOBA
8054,\N,CFV3,MOBIL BISTCHO
8055,\N,CBX2,MOBIL SIERRA
8056,BFM,KBFM,MOBILE DOWNTOWN
8057,MOB,KMOB,MOBILE REGL
8058,MBG,KMBG,MOBRIDGE MUN
8059,MZB,FQMP,MOCIMBOA DA PRAIA
8060,\N,ESMU,MOCKELN
8061,QOA,SDKK,MOCOCA
8063,MOD,KMOD,MODESTO CITY-CO-SHAM
8065,\N,EPMO,MODLIN MIL
8066,MJD,OPMJ,MOENJODARO
8067,\N,KNUQ,MOFFETT FEDERAL AFLD
8068,\N,FZOH,MOGA
8069,MGQ,HCMM,MOGADISHU
8070,\N,GMMI,MOGADOR
8071,\N,SDMJ,MOGI MIRIM
8072,\N,KHBC,MOHALL MUN
8073,CZL,DABC,MOHAMED BOUDIAF
8074,CMN,GMMN,MOHAMED V
8075,BMU,WRRB,MOHAMMAD SALAHUDDIN
8077,\N,ESUM,MOHED
8078,NWA,FMCI,MOHELI
8079,\N,ESFM,MOHOLM AB
8080,MBA,HKMO,MOI
8081,YMS,SPMS,MOISES BENZAQUEN RENGIFO
8082,\N,LFCX,MOISSAC
8083,\N,LFFE,MOISSELLES
8084,MHV,KMHV,MOJAVE
8085,\N,FZFH,MOKARIA-YAMOLEKA
8086,MKH,FXMK,MOKHOTLONG
8088,MPK,RKJM,MOKPO
8089,OZH,UKDE,MOKRAYA
8090,\N,FYMO,MOKUTI LODGE
8091,\N,SPDO,MOLLENDO
8092,MKK,PHMK,MOLOKAI
8094,\N,CKJ8,MOLSON LAKE
8095,\N,FZUH,MOMA
8096,\N,SNMB,MOMBACA
8099,\N,HTMO,MOMBO
8100,\N,FZFR,MOMBONGO
8101,MOE,VYMO,MOMEIK
8102,\N,AYMO,MOMOTE
8103,\N,EGOQ,MONA AB
8104,MBE,RJEB,MONBETSU
8105,MGL,EDLN,MONCHENGLADBACH
8106,LOV,MMMV,MONCLOVA INTL
8107,ECS,KECS,MONDELL
8108,\N,LFOX,MONDESIR
8109,\N,VDMK,MONDULKIRI
8111,\N,LPMF,MONFORTINHO
8112,MGK,VYMT,MONG TONG
8113,MOG,VYMS,MONG-HSAT
8114,MVO,FTTM,MONGO
8115,\N,FZDN,MONGOWAKENDA
8116,MNR,FLMG,MONGU
8117,MYZ,FWMY,MONKEY BAY
8118,\N,FZGX,MONKOTO
8120,\N,AGGO,MONO
8126,BMG,KBMG,MONROE CO
8127,\N,KMNV,MONROE CO
8128,MVC,KMVC,MONROE CO
8129,\N,KEFT,MONROE MUN
8130,MLU,KMLU,MONROE REGL
8131,\N,KEQY,MONROE
8133,\N,LFHZ,MONT BLANC
8134,\N,EDRM,MONT ROYAL
8135,YSH,CYSH,MONTAGUE
8137,\N,SNMW,MONTALVANIA
8138,\N,LFDB,MONTAUBAN
8139,MTP,KMTP,MONTAUK
8140,\N,LFDX,MONTAYRAL
8141,\N,LFHY,MONTBEUGNY
8142,\N,LFBM,MONT-DE-MARSAN AB
8143,\N,LFAR,MONTDIDIER
8144,\N,LFCQ,MONTDRAGON
8145,MTE,SNMA,MONTE ALEGRE
8147,\N,SNTK,MONTE CARMELO
8148,MCS,SARM,MONTE CASEROS
8149,\N,MDMC,MONTE CRISTI
8150,MEU,SBMD,MONTE DOURADO
8151,\N,LPMR,MONTE REAL AB
8152,\N,SNMS,MONTE SANTO DE MINAS
8153,\N,SSQP,MONTE SANTO
8154,\N,KMVI,MONTE VISTA MUN
8155,MHW,SLAG,MONTEAGUDO
8156,\N,SKML,MONTELIBANO
8159,QGF,SSNG,MONTENEGRO
8160,MRY,KMRY,MONTEREY PENINSULA
8161,MOC,SBMK,MONTES CLAROS
8163,MVE,KMVE,MONTEVIDEO-CHIPPEWA CO
8165,\N,LFIR,MONTGEY
8167,CXO,KCXO,MONTGOMERY CO
8168,GAI,KGAI,MONTGOMERY CO
8169,MGM,KMGM,MONTGOMERY REGL
8171,MYF,KMYF,MONTGOMERY
8173,\N,KLLQ,MONTICELLO MUN/ ELLIS
8174,MXO,KMXO,MONTICELLO REGL
8177,VBS,LIPO,MONTICHIARI
8178,\N,LPMT,MONTIJO AB
8179,YYY,CYYY,MONT-JOLI
8180,\N,CSD4,MONT-LAURIER
8181,MCU,LFBK,MONTLUCON-GUERET
8182,\N,CSE5,MONTMAGNY
8183,SNR,LFRZ,MONTOIR
8184,MPL,LFMT,MONTPELLIER/ MEDITERRANEE
8185,YUL,CYUL,MONTREAL INTL (DORVAL)
8186,YMX,CYMX,MONTREAL INTL (MIRABEL)
8187,YHU,CYHU,MONTREAL/ ST-HUBERT
8188,\N,LFIM,MONTREJEAU
8189,MTJ,KMTJ,MONTROSE REGL
8190,\N,LFAS,MONTS D'ERAINES
8191,\N,LFTM,MONTSALEON
8193,\N,VYMY,MONYWAR
8194,\N,FLMO,MONZE
8195,VAD,KVAD,MOODY AFB
8196,MOO,YOOM,MOOMBA
8197,BTM,KBTM,MOONEY
8199,MBW,YMMB,MOORABBIN
8200,\N,KDUX,MOORE CO
8201,SOP,KSOP,MOORE CO
8203,\N,KMDF,MOORELAND MUN
8204,MOR,KMOR,MOORE-MURRELL
8207,\N,KJKJ,MOORHEAD MUN
8208,\N,PN40,MOORHEAD
8209,SCT,OYSQ,MOORI
8210,\N,EBMO,MOORSELE
8212,\N,CJS4,MOOSE JAW MUN
8213,YMJ,CYMJ,MOOSE JAW
8214,\N,CAS2,MOOSE LAKE LODGE
8215,\N,KMZH,MOOSE LAKE/ CARLTON CO
8216,\N,CJB5,MOOSOMIN
8217,YMO,CYMO,MOOSONEE
8218,MKQ,WAKK,MOPAH
8219,\N,SPEQ,MOQUEGUA
8220,\N,KJMR,MORA MUN
8221,\N,SNMM,MORADA NOVA DE MINAS
8222,\N,SNMO,MORADA NOVA
8223,TVA,FMMR,MORAFENOBE
8225,MOV,YMRB,MORANBAH
8226,\N,LPMO,MORARGIL
8227,\N,LKMK,MORAVSKA TREBOVA
8228,MWB,YMRW,MORAWA
8229,\N,CJA3,MORDEN
8230,MRZ,YMOR,MOREE
8234,\N,LFHI,MORESTEL
8240,MRN,KMRN,MORGANTON-LENOIR
8241,MGW,KMGW,MORGANTOWN MUN-HART
8247,ONG,YMTI,MORNINGTON I.
8248,\N,AYMR,MORO
8249,\N,HTMG,MOROGORO
8250,MXM,FMSR,MOROMBE
8251,OZP,LEMO,MORON AB
8252,\N,SADM,MORON
8253,MOQ,FMMV,MORONDAVA
8254,\N,HUMO,MOROTO
8255,\N,KBDQ,MORRILTON MUN
8256,\N,SWMX,MORRINHOS
8257,MOX,KMOX,MORRIS MUN
8259,\N,CNS8,MORRISBURG
8260,MMU,KMMU,MORRISTOWN MUN
8261,MVL,KMVL,MORRISVILLE STOWE STATE
8262,\N,SNOC,MORRO DO CHAPEU
8264,\N,KDDH,MORSE STATE
8265,\N,EKNM,MORSO
8266,\N,LFAX,MORTAGNE AU PERCHE
8267,\N,ESGF,MORUP
8268,MYA,YMRY,MORUYA
8269,\N,EDGM,MOSBACH-LOHRBACH
8270,\N,EDEM,MOSENBERG
8271,TIM,WABP,MOSES KILANGIN
8273,\N,HTMS,MOSHI
8274,MSU,FXMM,MOSHOESHOE I INTL
8275,OSR,LKMT,MOSNOV
8276,MSX,FCMM,MOSSENDJO
8277,\N,LKMO,MOST
8279,OMO,LQMO,MOSTAR
8280,\N,SSMT,MOSTARDAS
8281,\N,GVMT,MOSTEIROS
8282,BLJ,DABT,MOSTEPHA BEN BOULAID
8283,\N,LSTO,MOTIERS
8287,BOB,NTTB,MOTU MUTE
8288,\N,NZMK,MOTUEKA
8289,ILP,NWWE,MOUE
8290,MJL,FOGM,MOUILA VILLE
8291,ERH,GMFK,MOULAY ALI CHERIF
8293,MGR,KMGR,MOULTRIE MUN
8294,MQQ,FTTD,MOUNDOU
8297,MON,NZMC,MOUNT COOK
8298,\N,CBN6,MOUNT FLETT
8299,MGB,YMTG,MOUNT GAMBIER
8300,HGU,AYMH,MOUNT HAGEN
8301,MMG,YMOG,MOUNT MAGNET
8302,\N,CCE2,MOUNT PLEASANT
8303,MPN,EGYP,MOUNT PLEASANT
8304,\N,KOSA,MOUNT PLEASANT
8306,\N,KMKJ,MOUNTAIN EMPIRE
8308,MUO,KMUO,MOUNTAIN HOME AFB
8312,\N,SYMP,MOUNTAIN POINT
8315,\N,CPZ3,MOUNTAIN VIEW
8316,\N,KMNF,MOUNTAIN VIEW
8319,\N,SWOW,MOURA
8320,\N,LFXM,MOURMELON ARMY
8322,MUY,FCBM,MOUYONDZI
8323,OYL,HKMY,MOYALE LOWER
8324,MBP,SPBB,MOYOBAMBA
8326,\N,SDOV,MOZARLANDIA
8327,\N,FZFQ,MPAKA
8328,\N,HTMP,MPANDA
8329,\N,FLMP,MPIKA
8330,BGF,FEFF,M'POKO
8331,\N,FLPK,MPOROKOSO
8332,\N,HTMX,MPWAPWA
8333,\N,KMWK,MT AIRY-SURRY CO
8334,\N,KAJG,MT CARMEL MUN
8335,\N,KMQJ,MT COMFORT
8337,\N,YHOT,MT HOTHAM
8338,ISA,YBMA,MT ISA
8340,MOP,KMOP,MT PLEASANT MUN
8341,MPZ,KMPZ,MT PLEASANT MUN
8342,MPS,KMSA,MT PLEASANT MUN
8346,\N,KIOB,MT STERLING-MONTGOMERY CO
8348,MVN,KMVN,MT VERNON
8349,HIE,KHIE,MT WASHINGTON REGL
8350,WME,YMNE,MT. KEITH
8351,\N,HKMT,MTITO ANDEI
8352,MYW,HTMT,MTWARA
8353,\N,FZUJ,MUAMBI
8354,\N,FZAG,MUANDA
8356,\N,EPKM,MUCHOWIEC
8358,DGE,YMDG,MUDGEE
8359,\N,HTMF,MUFINDI
8360,\N,FLML,MUFULIRA
8361,\N,EDMY,MUHLDORF
8363,\N,EDEQ,MUHLHAUSEN
8364,MUI,KMUI,MUIR AAF
8365,MKM,WBGK,MUKAH
8366,\N,FZDP,MUKEDI
8367,UKR,OYMS,MUKEIRAS
8368,UUD,UIUU,MUKHINO
8369,\N,FZRC,MUKOY
8371,\N,CBS4,MULE CREEK
8374,\N,HKMK,MULIKA LODGE
8375,\N,FLMU,MULOBEZI
8376,MUX,OPMT,MULTAN INTL
8377,\N,WBFC,MULU
8378,\N,FZMC,MULUNGU
8379,MUA,AGGM,MUNDA
8381,\N,SSQN,MUNDO NOVO
8382,\N,YTST,MUNGALALU-TRUSCOTT
8383,MUC,EDDM,MUNICH
8384,\N,SCLC,MUNICIPA DE VITACURA
8385,\N,FZWL,MUNKAMBA
8386,\N,ESKO,MUNKFORS
8387,FMO,EDDG,MUNSTER-OSNABRUCK
8388,\N,EDLT,MUNSTER-TELGTE
8391,\N,ZMMN,MUREN
8392,\N,KMBT,MURFREESBORO MUN
8393,MMK,ULMM,MURMANSK
8396,\N,YMUL,MURRAY FIELD
8397,\N,YMUI,MURRAY ISLAND
8398,EKA,KEKA,MURRAY
8399,\N,YMMI,MURRIN MURRIN
8400,LOS,DNMM,MURTALA MUHAMMED
8401,MSR,LTCK,MUS AB
8402,MUT,KMUT,MUSCATINE MUN
8403,\N,FZUO,MUSESE
8404,\N,FZBJ,MUSHIE
8405,\N,CFW4,MUSKEG TOWER
8406,MKG,KMKG,MUSKEGON CO
8407,YQA,CYQA,MUSKOKA
8408,MSA,CZMD,MUSKRAT DAM
8409,MUZ,HTMU,MUSOMA
8410,\N,LFFJ,MUSSEY
8412,\N,FZDJ,MUTENA
8413,PLW,WAML,MUTIARA
8414,\N,FZUM,MUTOTO
8415,\N,FZQN,MUTSHATSHA
8416,MFG,OPMF,MUZAFFARABAD
8417,MZU,VEMZ,MUZAFFARPUR
8419,MVB,FOON,M'VENGUE
8420,\N,FZAY,MVULA NSANDA
8421,\N,HTMV,MVUMI
8422,\N,FZQJ,MWADINGUSHA
8423,MWN,HTMD,MWADUI
8424,MWZ,HTMW,MWANZA
8425,MEW,FZVM,MWEKA
8426,\N,FZWE,MWENE-DITU
8427,\N,FLMW,MWINILUNGA
8428,MGZ,VYME,MYEIK
8430,TMA,KTMA,MYERS
8431,NLV,UKON,MYKOLAIV
8432,\N,ESUH,MYRAN
8434,MYR,KMYR,MYRTLE BEACH INTL
8436,MYQ,VOMY,MYSORE
8437,\N,FWMZ,MZIMBA
8438,ZZU,FWUU,MZUZU
8440,\N,EDTN,NABERN/ TECK
8441,NBX,WABI,NABIRE
8442,MNC,FQNC,NACALA
8443,NCH,HTNA,NACHINGWEA
8444,NAN,NFFN,NADI INTL
8445,LAE,AYNZ,NADZAB
8447,\N,HLNR,NAFOORA M4
8448,WNP,RPUN,NAGA
8449,NGS,RJFU,NAGASAKI
8450,NGO,RJNN,NAGOYA
8451,NAG,VANP,NAGPUR
8452,OKA,ROAH,NAHA
8453,\N,CBD6,NAHANNI BUTTE
8454,\N,CJR9,NAICAM
8455,YDP,CYDP,NAIN
8456,PGH,VIPT,NAINITAL
8457,\N,HKNV,NAIVASHA
8458,SHB,RJCN,NAKASHIBETSU
8460,\N,VTUW,NAKHON PHANOM
8461,NAK,VTUQ,NAKHON RATCHASIMA
8462,\N,VTPN,NAKHON SAWAN
