flight_id,flightno,from,to,departure,arrival,airline_id,airplane_id
2803,ME9110,415,1974,2015-06-01 18:42:00,2015-06-01 20:55:00,65,5089
2804,ME9163,12614,4307,2015-06-01 05:35:00,2015-06-01 08:49:00,65,5089
2805,ME9288,10535,10310,2015-06-01 04:52:00,2015-06-01 07:14:00,65,5066
2806,ME9294,680,9860,2015-06-01 01:39:00,2015-06-01 14:56:00,65,5070
2807,ME9528,8194,4759,2015-06-01 21:18:00,2015-06-02 08:45:00,65,5091
2808,ME9551,3011,9759,2015-06-01 05:09:00,2015-06-01 16:40:00,65,5072
2809,ME9662,5033,5654,2015-06-01 08:30:00,2015-06-01 09:00:00,65,5068
2810,ME9792,10124,7610,2015-06-01 17:02:00,2015-06-01 22:03:00,65,5088
2811,ME9864,6763,2503,2015-06-01 04:11:00,2015-06-01 18:10:00,65,5078
2812,MI1091,10475,10582,2015-06-01 23:35:00,2015-06-02 10:46:00,66,2187
2813,MI1097,11936,3465,2015-06-01 04:04:00,2015-06-01 21:38:00,66,2232
2814,MI1185,5931,11413,2015-06-01 19:35:00,2015-06-02 17:12:00,66,2192
2815,MI1208,311,7951,2015-06-01 16:41:00,2015-06-02 09:19:00,66,2188
2816,MI1212,7955,9293,2015-06-01 23:03:00,2015-06-02 11:53:00,66,2245
2817,MI1342,6292,10863,2015-06-01 12:38:00,2015-06-01 19:39:00,66,2197
2818,MI1351,904,3081,2015-06-01 12:55:00,2015-06-02 02:34:00,66,2205
2819,MI1392,6006,6959,2015-06-01 10:28:00,2015-06-02 03:50:00,66,2243
2820,MI1413,805,13060,2015-06-01 08:43:00,2015-06-01 11:22:00,66,2225
2821,MI1559,12590,8934,2015-06-01 22:41:00,2015-06-02 00:22:00,66,2189
2822,MI1566,429,7289,2015-06-01 05:00:00,2015-06-01 21:54:00,66,2175
2823,MI1657,2182,4671,2015-06-01 18:04:00,2015-06-02 04:23:00,66,2239
2824,MI1970,4869,2943,2015-06-01 11:45:00,2015-06-01 21:34:00,66,2207
2825,MI2114,9356,5784,2015-06-01 12:17:00,2015-06-01 14:08:00,66,2185
2826,MI2287,6826,8102,2015-06-01 13:49:00,2015-06-01 19:29:00,66,2224
2827,MI2513,13538,5280,2015-06-01 21:33:00,2015-06-02 04:15:00,66,2247
2828,MI2539,529,6979,2015-06-01 05:34:00,2015-06-01 21:29:00,66,2190
2829,MI2592,6953,9917,2015-06-01 20:03:00,2015-06-02 05:23:00,66,2247
2830,MI2652,5613,3317,2015-06-01 05:40:00,2015-06-01 15:18:00,66,2207
2831,MI2776,8056,10173,2015-06-01 05:35:00,2015-06-01 07:55:00,66,2218
2832,MI2946,11978,11580,2015-06-01 06:21:00,2015-06-01 21:38:00,66,2211
2833,MI3016,3020,1987,2015-06-01 07:25:00,2015-06-02 00:52:00,66,2184
2834,MI3227,929,5377,2015-06-01 13:07:00,2015-06-02 05:26:00,66,2206
2835,MI3322,8699,8827,2015-06-01 00:37:00,2015-06-01 02:21:00,66,2202
2836,MI3754,7578,13543,2015-06-01 20:27:00,2015-06-02 14:17:00,66,2243
2837,MI3892,9734,10622,2015-06-01 10:06:00,2015-06-01 20:09:00,66,2211
2838,MI3896,9169,6599,2015-06-01 22:33:00,2015-06-02 00:50:00,66,2223
2839,MI4362,962,1420,2015-06-01 13:26:00,2015-06-01 19:49:00,66,2216
2840,MI4801,9497,3073,2015-06-01 20:33:00,2015-06-02 05:41:00,66,2192
2841,MI4997,270,4380,2015-06-01 08:18:00,2015-06-02 00:31:00,66,2239
2842,MI5213,13409,1830,2015-06-01 07:19:00,2015-06-01 12:21:00,66,2206
2843,MI5564,6745,11153,2015-06-01 00:27:00,2015-06-01 07:59:00,66,2196
2844,MI5746,12576,11877,2015-06-01 17:06:00,2015-06-01 21:58:00,66,2239
2845,MI5961,12810,10041,2015-06-01 17:43:00,2015-06-02 03:36:00,66,2205
2846,MI5972,282,9437,2015-06-01 13:49:00,2015-06-01 16:02:00,66,2220
2847,MI6182,8489,10131,2015-06-01 03:21:00,2015-06-01 17:58:00,66,2182
2848,MI6324,5346,5800,2015-06-01 09:31:00,2015-06-02 06:35:00,66,2245
2849,MI6352,807,9671,2015-06-01 04:43:00,2015-06-01 21:27:00,66,2231
2850,MI6519,7442,7884,2015-06-01 11:20:00,2015-06-01 21:55:00,66,2246
2851,MI6773,11675,10860,2015-06-01 14:28:00,2015-06-02 02:39:00,66,2221
2852,MI6791,11981,5928,2015-06-01 14:07:00,2015-06-01 22:44:00,66,2250
2853,MI6801,10826,8778,2015-06-01 03:08:00,2015-06-01 15:59:00,66,2224
2854,MI7129,1736,1257,2015-06-01 05:20:00,2015-06-01 15:31:00,66,2246
2855,MI7303,6613,795,2015-06-01 14:56:00,2015-06-02 00:40:00,66,2236
2856,MI7389,4547,4363,2015-06-01 03:54:00,2015-06-01 09:36:00,66,2213
2857,MI7599,9195,9779,2015-06-01 06:36:00,2015-06-02 00:46:00,66,2224
2858,MI7612,12233,10894,2015-06-01 06:16:00,2015-06-01 23:39:00,66,2244
2859,MI7811,8892,11485,2015-06-01 03:56:00,2015-06-01 14:19:00,66,2179
2860,MI7915,134,5308,2015-06-01 00:20:00,2015-06-01 01:32:00,66,2223
2861,MI8088,10874,4000,2015-06-01 05:18:00,2015-06-01 20:18:00,66,2205
2862,MI8181,7699,9575,2015-06-01 11:27:00,2015-06-02 04:21:00,66,2199
2863,MI8337,3542,2232,2015-06-01 13:16:00,2015-06-01 19:02:00,66,2183
2864,MI8764,8223,3128,2015-06-01 13:07:00,2015-06-01 23:04:00,66,2219
2865,MI8828,9081,1336,2015-06-01 20:08:00,2015-06-02 07:41:00,66,2207
2866,MI8872,7482,13065,2015-06-01 16:38:00,2015-06-02 03:37:00,66,2202
2867,MI8878,12040,3040,2015-06-01 12:24:00,2015-06-01 13:46:00,66,2219
2868,MI8990,13485,6588,2015-06-01 09:28:00,2015-06-01 12:52:00,66,2246
2869,MI9187,6808,1110,2015-06-01 04:10:00,2015-06-01 18:31:00,66,2245
2870,MI9290,2746,4067,2015-06-01 07:34:00,2015-06-01 12:35:00,66,2222
2871,MI9910,8759,5239,2015-06-01 18:24:00,2015-06-02 08:34:00,66,2186
2872,MO1004,3480,7509,2015-06-01 17:09:00,2015-06-02 03:07:00,67,3840
2873,MO1253,13236,9537,2015-06-01 21:18:00,2015-06-02 01:52:00,67,3842
2874,MO1419,2675,6354,2015-06-01 11:14:00,2015-06-01 14:14:00,67,3850
2875,MO1530,6072,2538,2015-06-01 07:00:00,2015-06-01 21:38:00,67,3853
2876,MO1573,5303,2003,2015-06-01 01:32:00,2015-06-01 17:33:00,67,3845
2877,MO1628,13535,5,2015-06-01 02:20:00,2015-06-01 14:05:00,67,3869
2878,MO1656,6944,5462,2015-06-01 15:07:00,2015-06-01 19:07:00,67,3829
2879,MO1760,4392,6921,2015-06-01 02:58:00,2015-06-01 18:26:00,67,3852
2880,MO1790,5866,7009,2015-06-01 13:02:00,2015-06-01 22:15:00,67,3876
2881,MO2367,3108,9150,2015-06-01 13:17:00,2015-06-01 15:26:00,67,3864
2882,MO2424,4382,240,2015-06-01 13:53:00,2015-06-02 02:29:00,67,3840
2883,MO2459,12708,10820,2015-06-01 03:18:00,2015-06-01 11:23:00,67,3869
2884,MO2461,5460,2181,2015-06-01 04:45:00,2015-06-01 16:24:00,67,3854
2885,MO2702,12702,1521,2015-06-01 20:05:00,2015-06-02 13:10:00,67,3830
2886,MO3131,2574,6288,2015-06-01 18:36:00,2015-06-01 20:27:00,67,3835
2887,MO3190,11995,6035,2015-06-01 14:02:00,2015-06-01 22:31:00,67,3836
2888,MO3480,4872,8640,2015-06-01 09:44:00,2015-06-01 18:55:00,67,3827
2889,MO3847,11048,10475,2015-06-01 04:34:00,2015-06-01 19:34:00,67,3850
2890,MO4271,656,8786,2015-06-01 14:38:00,2015-06-02 10:04:00,67,3880
2891,MO4890,6382,3192,2015-06-01 20:28:00,2015-06-01 22:53:00,67,3849
2892,MO4915,9004,10561,2015-06-01 11:08:00,2015-06-02 03:10:00,67,3874
2893,MO5337,10680,1486,2015-06-01 20:44:00,2015-06-02 01:41:00,67,3830
2894,MO5722,9459,1203,2015-06-01 05:22:00,2015-06-01 20:26:00,67,3836
2895,MO5724,12024,12086,2015-06-01 04:17:00,2015-06-01 14:54:00,67,3831
2896,MO6003,6901,12788,2015-06-01 15:43:00,2015-06-01 16:30:00,67,3839
2897,MO6437,9974,4582,2015-06-01 15:55:00,2015-06-02 10:23:00,67,3852
2898,MO6723,12240,853,2015-06-01 17:37:00,2015-06-02 10:44:00,67,3885
2899,MO6819,1061,1219,2015-06-01 13:00:00,2015-06-01 20:59:00,67,3885
2900,MO7051,7662,856,2015-06-01 06:54:00,2015-06-02 01:11:00,67,3872
2901,MO7162,697,9168,2015-06-01 12:01:00,2015-06-02 02:40:00,67,3837
2902,MO8527,1181,7057,2015-06-01 11:11:00,2015-06-01 21:04:00,67,3878
2903,MO8731,10855,7697,2015-06-01 20:33:00,2015-06-02 06:21:00,67,3847
2904,MO9311,5653,5477,2015-06-01 03:31:00,2015-06-01 21:48:00,67,3849
2905,MO9489,12904,7330,2015-06-01 22:42:00,2015-06-02 19:29:00,67,3861
2906,MO9806,4887,12836,2015-06-01 02:40:00,2015-06-01 06:13:00,67,3834
2907,MO9827,2992,8904,2015-06-01 22:11:00,2015-06-02 16:38:00,67,3828
2908,MO9906,12692,5330,2015-06-01 16:27:00,2015-06-01 17:22:00,67,3864
2909,MO9957,4769,3953,2015-06-01 02:22:00,2015-06-01 10:09:00,67,3833
2910,MY1066,8562,9817,2015-06-01 07:36:00,2015-06-01 13:51:00,68,2307
2911,MY1270,2449,11526,2015-06-01 16:25:00,2015-06-02 13:19:00,68,2301
2912,MY1409,7680,11539,2015-06-01 23:51:00,2015-06-02 03:44:00,68,2314
2913,MY1415,10910,10939,2015-06-01 09:27:00,2015-06-01 11:10:00,68,2285
2914,MY1535,5714,675,2015-06-01 09:18:00,2015-06-01 21:33:00,68,2354
2915,MY1845,6582,1078,2015-06-01 00:17:00,2015-06-01 10:02:00,68,2308
2916,MY2204,6377,12402,2015-06-01 02:03:00,2015-06-01 12:24:00,68,2319
2917,MY2303,7636,1419,2015-06-01 01:18:00,2015-06-01 14:23:00,68,2314
2918,MY2444,11199,1055,2015-06-01 04:38:00,2015-06-01 19:13:00,68,2337
2919,MY2763,12843,9601,2015-06-01 21:31:00,2015-06-02 09:43:00,68,2353
2920,MY3057,12332,3210,2015-06-01 13:11:00,2015-06-02 04:06:00,68,2313
2921,MY3398,2924,11549,2015-06-01 02:26:00,2015-06-01 19:42:00,68,2280
2922,MY3519,283,9522,2015-06-01 14:56:00,2015-06-02 08:49:00,68,2298
2923,MY3731,7637,9679,2015-06-01 03:19:00,2015-06-01 22:05:00,68,2299
2924,MY3784,2981,8891,2015-06-01 00:01:00,2015-06-01 09:14:00,68,2295
2925,MY3834,10294,11112,2015-06-01 06:06:00,2015-06-01 23:48:00,68,2351
2926,MY3960,11635,12020,2015-06-01 02:58:00,2015-06-01 12:00:00,68,2325
2927,MY4580,12101,3156,2015-06-01 08:24:00,2015-06-01 17:36:00,68,2326
2928,MY4662,1289,9306,2015-06-01 01:12:00,2015-06-01 01:59:00,68,2318
2929,MY4898,7914,11413,2015-06-01 04:06:00,2015-06-01 06:53:00,68,2324
2930,MY5660,10749,7871,2015-06-01 19:27:00,2015-06-02 14:24:00,68,2325
2931,MY5868,9348,1726,2015-06-01 03:18:00,2015-06-01 14:44:00,68,2350
2932,MY5983,1015,6415,2015-06-01 20:20:00,2015-06-02 03:29:00,68,2278
2933,MY5990,7360,10328,2015-06-01 17:19:00,2015-06-02 05:08:00,68,2330
2934,MY5998,2506,9217,2015-06-01 14:58:00,2015-06-02 00:35:00,68,2354
2935,MY6003,5196,7231,2015-06-01 23:32:00,2015-06-02 00:08:00,68,2323
2936,MY6274,8366,13000,2015-06-01 21:29:00,2015-06-02 03:04:00,68,2316
2937,MY6276,6524,12195,2015-06-01 17:54:00,2015-06-02 04:02:00,68,2292
2938,MY6413,1237,6745,2015-06-01 20:35:00,2015-06-02 03:59:00,68,2322
2939,MY6710,11484,10206,2015-06-01 14:41:00,2015-06-02 05:08:00,68,2277
2940,MY6819,2053,10706,2015-06-01 09:19:00,2015-06-02 06:23:00,68,2286
2941,MY6820,1253,11175,2015-06-01 00:13:00,2015-06-01 14:28:00,68,2347
2942,MY6982,1312,6501,2015-06-01 03:52:00,2015-06-01 19:40:00,68,2302
2943,MY6984,1093,12895,2015-06-01 11:36:00,2015-06-01 17:07:00,68,2286
2944,MY7102,3947,7002,2015-06-01 01:14:00,2015-06-01 22:15:00,68,2350
2945,MY7132,8640,9292,2015-06-01 11:42:00,2015-06-01 17:04:00,68,2333
2946,MY7545,4469,199,2015-06-01 04:04:00,2015-06-01 06:39:00,68,2308
2947,MY7946,11912,5041,2015-06-01 14:04:00,2015-06-02 10:38:00,68,2321
2948,MY7962,1403,3917,2015-06-01 05:24:00,2015-06-01 19:54:00,68,2309
2949,MY8586,11128,1014,2015-06-01 10:11:00,2015-06-01 15:24:00,68,2326
2950,MY8667,10926,11880,2015-06-01 01:05:00,2015-06-01 02:18:00,68,2314
2951,MY8675,5565,11869,2015-06-01 00:21:00,2015-06-01 04:30:00,68,2335
2952,MY9189,1166,3012,2015-06-01 12:40:00,2015-06-01 20:45:00,68,2308
2953,MY9298,9063,7505,2015-06-01 03:59:00,2015-06-01 10:21:00,68,2276
2954,MY9313,6468,10299,2015-06-01 07:37:00,2015-06-01 15:40:00,68,2331
2955,MY9703,8503,7126,2015-06-01 17:21:00,2015-06-02 12:38:00,68,2333
2956,MY9893,1974,10916,2015-06-01 23:14:00,2015-06-02 11:36:00,68,2325
2957,MY9930,5724,12709,2015-06-01 20:41:00,2015-06-02 00:08:00,68,2285
2958,NA1143,6674,11106,2015-06-01 15:58:00,2015-06-01 17:02:00,69,1869
2959,NA1210,8116,3970,2015-06-01 07:01:00,2015-06-01 18:35:00,69,1867
2960,NA1219,8515,5440,2015-06-01 20:24:00,2015-06-02 02:49:00,69,1850
2961,NA1253,11313,4430,2015-06-01 07:20:00,2015-06-01 08:29:00,69,1790
2962,NA1312,3740,10772,2015-06-01 21:10:00,2015-06-02 00:10:00,69,1826
2963,NA1325,12373,5945,2015-06-01 22:34:00,2015-06-02 15:53:00,69,1866
2964,NA1393,2277,5699,2015-06-01 14:29:00,2015-06-01 16:44:00,69,1820
2965,NA1571,4984,34,2015-06-01 13:42:00,2015-06-01 15:02:00,69,1813
2966,NA1582,7945,8990,2015-06-01 14:18:00,2015-06-02 04:57:00,69,1799
2967,NA1686,4397,8534,2015-06-01 22:38:00,2015-06-02 19:03:00,69,1793
2968,NA1687,776,11833,2015-06-01 03:02:00,2015-06-01 05:48:00,69,1854
2969,NA1849,3279,5365,2015-06-01 08:23:00,2015-06-01 11:35:00,69,1803
2970,NA2012,8686,3143,2015-06-01 04:08:00,2015-06-01 14:07:00,69,1834
2971,NA2220,4435,1815,2015-06-01 21:13:00,2015-06-02 04:33:00,69,1847
2972,NA2390,10278,5585,2015-06-01 07:09:00,2015-06-01 11:01:00,69,1825
2973,NA2509,4719,1371,2015-06-01 03:18:00,2015-06-01 04:47:00,69,1797
2974,NA2931,11548,11759,2015-06-01 15:36:00,2015-06-02 04:08:00,69,1870
2975,NA2960,13566,12353,2015-06-01 14:29:00,2015-06-02 02:37:00,69,1864
2976,NA3144,13485,2230,2015-06-01 21:26:00,2015-06-02 04:18:00,69,1817
2977,NA3153,11831,231,2015-06-01 09:05:00,2015-06-01 17:06:00,69,1837
2978,NA3434,4698,4903,2015-06-01 17:02:00,2015-06-02 06:33:00,69,1856
2979,NA3576,3074,2732,2015-06-01 09:33:00,2015-06-02 00:37:00,69,1867
2980,NA3677,2525,8745,2015-06-01 20:22:00,2015-06-02 12:15:00,69,1850
2981,NA3700,7598,3599,2015-06-01 12:22:00,2015-06-02 05:16:00,69,1872
2982,NA3784,437,7489,2015-06-01 22:12:00,2015-06-02 09:31:00,69,1857
2983,NA4203,8718,5567,2015-06-01 16:35:00,2015-06-02 05:55:00,69,1797
2984,NA4784,8623,3190,2015-06-01 00:01:00,2015-06-01 18:03:00,69,1798
2985,NA5191,10369,448,2015-06-01 00:59:00,2015-06-01 05:28:00,69,1813
2986,NA5192,9900,5202,2015-06-01 07:29:00,2015-06-02 01:20:00,69,1798
2987,NA5227,7180,7142,2015-06-01 02:20:00,2015-06-01 03:51:00,69,1855
2988,NA5525,378,11405,2015-06-01 21:34:00,2015-06-01 23:41:00,69,1811
2989,NA5624,5691,4644,2015-06-01 07:34:00,2015-06-02 01:58:00,69,1839
2990,NA6706,12294,5387,2015-06-01 22:45:00,2015-06-02 00:33:00,69,1832
2991,NA6775,7525,3641,2015-06-01 23:42:00,2015-06-02 11:04:00,69,1841
2992,NA6780,10823,7290,2015-06-01 19:16:00,2015-06-02 05:32:00,69,1803
2993,NA6792,12783,238,2015-06-01 23:31:00,2015-06-02 01:59:00,69,1862
2994,NA6847,3136,3249,2015-06-01 11:07:00,2015-06-01 13:48:00,69,1804
2995,NA6883,1861,11646,2015-06-01 09:05:00,2015-06-01 21:55:00,69,1843
2996,NA6916,4809,2635,2015-06-01 13:03:00,2015-06-01 22:56:00,69,1853
2997,NA7193,6235,1951,2015-06-01 10:17:00,2015-06-01 22:41:00,69,1794
2998,NA7293,2439,4502,2015-06-01 03:19:00,2015-06-01 09:29:00,69,1847
2999,NA7406,13467,10370,2015-06-01 10:47:00,2015-06-01 17:26:00,69,1832
3000,NA7588,3671,9847,2015-06-01 14:08:00,2015-06-02 04:33:00,69,1835
3001,NA7855,1908,459,2015-06-01 19:06:00,2015-06-02 13:09:00,69,1840
3002,NA7976,2802,9408,2015-06-01 22:29:00,2015-06-02 10:19:00,69,1858
3003,NA8198,13268,2810,2015-06-01 07:20:00,2015-06-01 09:33:00,69,1854
3004,NA8261,179,5584,2015-06-01 11:47:00,2015-06-02 08:13:00,69,1819
3005,NA8746,6895,5712,2015-06-01 23:29:00,2015-06-02 13:07:00,69,1826
3006,NA8789,9771,3134,2015-06-01 21:10:00,2015-06-01 22:30:00,69,1827
3007,NA8911,9063,10046,2015-06-01 06:21:00,2015-06-01 22:15:00,69,1826
3008,NA8989,5219,1367,2015-06-01 01:53:00,2015-06-01 15:26:00,69,1859
3009,NA9179,3208,12038,2015-06-01 22:14:00,2015-06-01 22:42:00,69,1816
3010,NA9563,7350,10056,2015-06-01 23:39:00,2015-06-02 14:21:00,69,1790
3011,NA9782,11539,10461,2015-06-01 06:58:00,2015-06-01 18:06:00,69,1850
3012,NE1123,11802,2484,2015-06-01 23:36:00,2015-06-02 03:28:00,70,2422
3013,NE1162,10750,3827,2015-06-01 16:03:00,2015-06-01 19:00:00,70,2401
3014,NE1202,1900,6535,2015-06-01 00:56:00,2015-06-01 13:12:00,70,2415
3015,NE1230,11890,12841,2015-06-01 21:07:00,2015-06-01 22:50:00,70,2384
3016,NE1460,4121,6993,2015-06-01 11:29:00,2015-06-01 23:51:00,70,2384
3017,NE1585,11634,5637,2015-06-01 01:01:00,2015-06-01 09:04:00,70,2366
3018,NE1760,502,2314,2015-06-01 23:05:00,2015-06-02 03:05:00,70,2364
3019,NE1802,5271,3033,2015-06-01 19:16:00,2015-06-02 02:40:00,70,2409
3020,NE1885,12708,10340,2015-06-01 18:28:00,2015-06-01 21:42:00,70,2394
3021,NE2297,1960,7334,2015-06-01 22:58:00,2015-06-02 02:45:00,70,2383
3022,NE2699,9989,4418,2015-06-01 11:28:00,2015-06-02 06:40:00,70,2418
3023,NE2769,2861,7427,2015-06-01 14:31:00,2015-06-02 03:50:00,70,2408
3024,NE2840,6840,1175,2015-06-01 05:20:00,2015-06-01 13:00:00,70,2363
3025,NE3149,11256,1284,2015-06-01 19:17:00,2015-06-02 03:19:00,70,2428
3026,NE4298,6560,8279,2015-06-01 17:59:00,2015-06-02 07:21:00,70,2431
3027,NE4498,11608,1606,2015-06-01 22:09:00,2015-06-02 00:11:00,70,2380
3028,NE4586,11019,4259,2015-06-01 06:24:00,2015-06-01 13:41:00,70,2394
3029,NE4599,6125,12666,2015-06-01 05:36:00,2015-06-01 13:08:00,70,2360
3030,NE4707,4540,1381,2015-06-01 18:35:00,2015-06-01 20:48:00,70,2374
3031,NE4804,12575,8568,2015-06-01 00:21:00,2015-06-01 13:39:00,70,2398
3032,NE4849,13414,6622,2015-06-01 21:37:00,2015-06-02 07:43:00,70,2372
3033,NE5112,2559,12660,2015-06-01 13:14:00,2015-06-02 08:17:00,70,2388
3034,NE5797,2121,12217,2015-06-01 12:30:00,2015-06-02 05:38:00,70,2391
3035,NE5929,2895,2645,2015-06-01 10:46:00,2015-06-01 19:35:00,70,2421
3036,NE5966,6207,11253,2015-06-01 21:10:00,2015-06-02 08:59:00,70,2416
3037,NE6163,2591,11964,2015-06-01 00:31:00,2015-06-01 17:36:00,70,2374
3038,NE6274,13338,10898,2015-06-01 09:53:00,2015-06-01 13:00:00,70,2392
3039,NE6725,9136,12536,2015-06-01 15:38:00,2015-06-02 10:21:00,70,2390
3040,NE6962,9448,8184,2015-06-01 14:58:00,2015-06-02 04:41:00,70,2423
3041,NE7191,11687,8257,2015-06-01 15:48:00,2015-06-02 01:25:00,70,2399
3042,NE7507,8197,1898,2015-06-01 18:28:00,2015-06-02 01:17:00,70,2402
3043,NE7528,3728,12236,2015-06-01 07:33:00,2015-06-01 23:12:00,70,2411
3044,NE7634,4844,11392,2015-06-01 23:38:00,2015-06-02 14:51:00,70,2370
3045,NE7972,7878,5399,2015-06-01 07:05:00,2015-06-01 20:58:00,70,2364
3046,NE8309,6857,13541,2015-06-01 16:24:00,2015-06-02 07:15:00,70,2400
3047,NE8389,9876,12117,2015-06-01 23:38:00,2015-06-02 14:18:00,70,2370
3048,NE8457,8810,5897,2015-06-01 02:48:00,2015-06-01 18:50:00,70,2359
3049,NE8547,9884,3577,2015-06-01 06:05:00,2015-06-02 00:37:00,70,2381
3050,NE8816,4447,11875,2015-06-01 09:33:00,2015-06-01 10:23:00,70,2406
3051,NE9019,11588,3728,2015-06-01 13:22:00,2015-06-02 07:37:00,70,2399
3052,NE9039,12165,12032,2015-06-01 00:10:00,2015-06-01 13:40:00,70,2376
3053,NE9136,11233,2387,2015-06-01 11:06:00,2015-06-01 18:00:00,70,2378
3054,NE9210,6342,7654,2015-06-01 05:40:00,2015-06-01 11:59:00,70,2365
3055,NE9403,6549,12993,2015-06-01 10:11:00,2015-06-01 14:09:00,70,2397
3056,NE9681,8537,5688,2015-06-01 07:25:00,2015-06-02 00:29:00,70,2364
3057,NE9797,8930,7406,2015-06-01 01:42:00,2015-06-01 12:39:00,70,2381
3058,NI1090,10172,2379,2015-06-01 12:54:00,2015-06-01 15:28:00,71,2990
3059,NI1342,1001,5875,2015-06-01 02:25:00,2015-06-01 08:53:00,71,2935
3060,NI1364,3915,5690,2015-06-01 05:35:00,2015-06-01 16:27:00,71,2976
3061,NI1425,8033,12434,2015-06-01 07:40:00,2015-06-02 00:04:00,71,2959
3062,NI1528,12896,3627,2015-06-01 23:31:00,2015-06-02 02:36:00,71,2974
3063,NI1581,10926,1769,2015-06-01 16:49:00,2015-06-02 06:17:00,71,2972
3064,NI1618,11121,11310,2015-06-01 06:39:00,2015-06-01 07:57:00,71,2954
3065,NI1737,9253,6383,2015-06-01 23:54:00,2015-06-02 16:02:00,71,2936
3066,NI1747,11424,12641,2015-06-01 02:08:00,2015-06-01 17:04:00,71,2973
3067,NI1920,4266,1473,2015-06-01 01:05:00,2015-06-01 04:15:00,71,2973
3068,NI2092,9501,2216,2015-06-01 19:51:00,2015-06-02 01:58:00,71,2944
3069,NI2907,6918,11542,2015-06-01 23:22:00,2015-06-01 23:41:00,71,2965
3070,NI3099,7965,10617,2015-06-01 09:22:00,2015-06-01 11:31:00,71,2966
3071,NI3285,10607,12424,2015-06-01 13:20:00,2015-06-02 06:24:00,71,2960
3072,NI3571,9659,4972,2015-06-01 01:02:00,2015-06-01 09:00:00,71,2966
3073,NI4056,5231,6095,2015-06-01 19:59:00,2015-06-02 07:30:00,71,2914
3074,NI4082,1576,6889,2015-06-01 04:28:00,2015-06-01 16:31:00,71,2947
3075,NI4182,3953,7950,2015-06-01 08:29:00,2015-06-01 11:21:00,71,2955
3076,NI4274,3616,11976,2015-06-01 22:26:00,2015-06-02 08:40:00,71,2917
3077,NI4344,8473,8138,2015-06-01 14:04:00,2015-06-02 05:09:00,71,2976
3078,NI4515,1933,2811,2015-06-01 21:39:00,2015-06-02 13:25:00,71,2975
3079,NI4743,9783,8430,2015-06-01 12:04:00,2015-06-01 20:46:00,71,2992
3080,NI4871,8207,10004,2015-06-01 02:05:00,2015-06-01 05:52:00,71,2934
3081,NI4972,2403,3551,2015-06-01 19:30:00,2015-06-02 03:56:00,71,2922
3082,NI5257,12864,11423,2015-06-01 23:25:00,2015-06-02 13:36:00,71,2963
3083,NI5542,10857,4572,2015-06-01 18:26:00,2015-06-02 05:58:00,71,2963
3084,NI5843,7025,6749,2015-06-01 03:02:00,2015-06-01 03:55:00,71,2930
3085,NI5865,9415,10397,2015-06-01 20:34:00,2015-06-02 00:45:00,71,2971
3086,NI6321,7458,4387,2015-06-01 17:39:00,2015-06-02 05:39:00,71,2933
3087,NI6576,10798,8095,2015-06-01 04:04:00,2015-06-01 16:11:00,71,2964
3088,NI6895,13302,12807,2015-06-01 22:24:00,2015-06-02 02:05:00,71,2989
3089,NI6905,319,13500,2015-06-01 06:40:00,2015-06-01 14:12:00,71,2977
3090,NI7506,12754,9182,2015-06-01 21:12:00,2015-06-02 10:04:00,71,2931
3091,NI7530,2017,7502,2015-06-01 05:32:00,2015-06-01 17:14:00,71,2949
3092,NI7626,4244,12915,2015-06-01 12:01:00,2015-06-01 22:56:00,71,2972
3093,NI7655,12247,10538,2015-06-01 02:44:00,2015-06-01 18:09:00,71,2985
3094,NI7707,7426,6376,2015-06-01 08:16:00,2015-06-01 13:55:00,71,2926
3095,NI7962,5648,4173,2015-06-01 02:26:00,2015-06-01 14:24:00,71,2936
3096,NI7997,6340,4248,2015-06-01 19:12:00,2015-06-02 03:48:00,71,2930
3097,NI8278,11041,12583,2015-06-01 04:20:00,2015-06-01 07:30:00,71,2914
3098,NI8385,3212,8437,2015-06-01 16:23:00,2015-06-01 22:39:00,71,2964
3099,NI8619,1213,4187,2015-06-01 11:35:00,2015-06-01 12:35:00,71,2975
3100,NI9371,5955,9221,2015-06-01 20:20:00,2015-06-01 23:45:00,71,2941
3101,NI9531,2251,2511,2015-06-01 06:18:00,2015-06-01 08:57:00,71,2969
3102,NI9657,9902,13444,2015-06-01 11:32:00,2015-06-01 19:50:00,71,2944
3103,NO1123,12258,5793,2015-06-01 06:48:00,2015-06-01 08:28:00,72,5497
3104,NO1596,8829,10075,2015-06-01 05:03:00,2015-06-01 13:04:00,72,5487
3105,NO1622,10829,6067,2015-06-01 13:02:00,2015-06-01 17:45:00,72,5476
3106,NO1693,7710,9729,2015-06-01 16:26:00,2015-06-01 22:09:00,72,5471
3107,NO1997,850,8474,2015-06-01 19:06:00,2015-06-02 04:00:00,72,5479
3108,NO2345,6843,398,2015-06-01 07:39:00,2015-06-01 22:01:00,72,5484
3109,NO2426,8981,7041,2015-06-01 05:18:00,2015-06-01 21:54:00,72,5487
3110,NO2477,286,9723,2015-06-01 10:33:00,2015-06-01 14:09:00,72,5471
3111,NO2622,6407,8847,2015-06-01 06:03:00,2015-06-01 23:42:00,72,5493
3112,NO2958,1237,12062,2015-06-01 06:12:00,2015-06-01 15:10:00,72,5492
3113,NO3013,11482,10191,2015-06-01 12:21:00,2015-06-02 01:38:00,72,5491
